step,group,training_loss,gradient_norm,parameter_norm,update_norm,relative_update_norm,optimizer
18,all,0.6069775819778442,1.132712782741059,416.4269431032837,0.5141281855187193,0.0012346179660887202,muon
18,matrix,0.6069775819778442,0.8923935852354951,283.6261835792294,0.5140740187946543,0.0018125055039252065,muon
18,fallback_decay,0.6069775819778442,0.6815548380998709,293.77463644889986,0.00726735310012168,2.473785071430354e-05,muon
18,fallback_no_decay,0.6069775819778442,0.14884535558152873,81.63363222314344,0.0016970338836324562,2.0788415722990956e-05,muon
18,fallback,0.6069775819778442,0.6976187620868098,304.90586568747204,0.007462864402094203,2.447596206543178e-05,muon
19,all,0.6552140116691589,1.0456936769067384,416.4233469072681,0.5103881242617555,0.0012256472362857506,muon
19,matrix,0.6552140116691589,0.8749939414595852,283.6209556186997,0.5103336823992348,0.0017993511138342257,muon
19,fallback_decay,0.6552140116691589,0.5548581529083763,293.7745833708197,0.007241433852687332,2.4649626831558685e-05,muon
19,fallback_no_decay,0.6552140116691589,0.14139766081112956,81.633642260332,0.001769641779330592,2.167784911136458e-05,muon
19,fallback,0.6552140116691589,0.5725913624320178,304.9058172344151,0.0074545285746315595,2.444862693092022e-05,muon
20,all,0.5722290277481079,1.203066733791142,416.4197769604775,0.5069509235426195,0.0012174035710862366,muon
20,matrix,0.5722290277481079,0.9960573439571729,283.61576522244815,0.5068932736954835,0.0017872535163830272,muon
20,fallback_decay,0.5722290277481079,0.6572187871033759,293.77452999498513,0.0074073782748380005,2.5214501321692007e-05,muon
20,fallback_no_decay,0.5722290277481079,0.15265254463072706,81.63365658430679,0.0018917478912081976,2.317362679025046e-05,muon
20,fallback,0.5722290277481079,0.6747142606347287,304.9057696421945,0.007645126747833069,2.507373591783648e-05,muon
21,all,0.6686347126960754,1.8800502035625182,416.41591351043894,0.504916369213554,0.0012125289952467113,muon
21,matrix,0.6686347126960754,1.5103590468601142,283.61012871306724,0.5048582875328989,0.0017801137421423754,muon
21,fallback_decay,0.6686347126960754,1.086022785323149,293.7744897736774,0.0074265651917960725,2.52798164929755e-05,muon
21,fallback_no_decay,0.6686347126960754,0.27195372261144446,81.63367610432789,0.0018696359535448435,2.2902753407251285e-05,muon
21,fallback,0.6686347126960754,1.1195554106355223,304.90573611542766,0.007658290223462713,2.511691095428761e-05,muon
22,all,0.645849347114563,1.6498006403852516,416.4121625180569,0.5021867092247281,0.0012059847296197832,muon
22,matrix,0.645849347114563,1.3596170427411005,283.60468583641057,0.5021273833719924,0.0017705186424939062,muon
22,fallback_decay,0.645849347114563,0.9114744664081378,293.7744230125982,0.007461130897842452,2.5397482943988248e-05,muon
22,fallback_no_decay,0.645849347114563,0.20615030242405966,81.63369186929205,0.001978210222170091,2.4232766849960754e-05,muon
22,fallback,0.645849347114563,0.9344964687485613,304.90567601242765,0.007718924145101929,2.5315777148036148e-05,muon
23,all,0.6223424673080444,1.2496743590434751,416.40829913764424,0.5049676919536552,0.0012126744183519203,muon
23,matrix,0.6223424673080444,1.0676135587746176,283.5990632034992,0.5049056236160854,0.0017803501108668526,muon
23,fallback_decay,0.6223424673080444,0.6360450087876096,293.7743695539544,0.007650141440687971,2.6040874335985775e-05,muon
23,fallback_no_decay,0.6223424673080444,0.1316587998110494,81.63371076938819,0.002038748094053352,2.497434056149585e-05,muon
23,fallback,0.6223424673080444,0.6495285157491674,304.9056295656141,0.007917143288682957,2.5965880984100456e-05,muon
24,all,0.6458641290664673,2.3364352085679743,416.4043188912205,0.4940751539329024,0.0011865274482466938,muon
24,matrix,0.6458641290664673,1.9116461545755774,283.59326989671825,0.49401277369535324,0.0017419763659245779,muon
24,fallback_decay,0.6458641290664673,1.3048929064205672,293.7743161769651,0.007556646932483071,2.5722626235069045e-05,muon
24,fallback_no_decay,0.6458641290664673,0.3190500999933486,81.63372596730407,0.002129377087955683,2.6084526495930627e-05,muon
24,fallback,0.6458641290664673,1.3433311071855967,304.9055822062764,0.00785093367981901,2.5748737110715318e-05,muon
25,all,0.580638587474823,1.3876919768286862,416.4003108115136,0.5043146479410787,0.0012111293744191277,muon
25,matrix,0.580638587474823,1.2246973217275183,283.5874359823543,0.5042513783151746,0.0017781160740370414,muon
25,fallback_decay,0.580638587474823,0.627962523887733,293.7742629717148,0.007723799758901242,2.629161479555786e-05,muon
25,fallback_no_decay,0.580638587474823,0.1773938028813257,81.63373942375162,0.0020382621188675927,2.4968378678418757e-05,muon
25,fallback,0.580638587474823,0.6525377327849711,304.9055345461594,0.007988216019914177,2.6198986619919317e-05,muon
26,all,0.5768547058105469,1.732427326593635,416.3961253685648,0.5008852954319623,0.0012029057546791857,muon
26,matrix,0.5768547058105469,1.3805163018551592,283.5813421119135,0.5008216001516977,0.0017660597711469037,muon
26,fallback_decay,0.5768547058105469,1.024197631024614,293.7742095734024,0.00770387065981345,2.6223781423837214e-05,muon
26,fallback_no_decay,0.5768547058105469,0.21563486463021958,81.63375170529662,0.0021105398157848588,2.5853764793317975e-05,muon
26,fallback,0.5768547058105469,1.0466514139103449,304.9054863854689,0.007987740697916258,2.619743184226591e-05,muon
27,all,0.6882767677307129,2.8421686255874157,416.39206086704564,0.4840871165628064,0.0011625752795449572,muon
27,matrix,0.6882767677307129,2.367122149440789,283.5754241722262,0.4840174297797765,0.001706838422943923,muon
27,fallback_decay,0.6882767677307129,1.5158478632014387,293.77415630817796,0.00791772004727459,2.695172423189146e-05,muon
27,fallback_no_decay,0.6882767677307129,0.42054783500561554,81.63376901788658,0.0021849029095623407,2.6764694756205755e-05,muon
27,fallback,0.6882767677307129,1.5731036920369483,304.9054396999952,0.00821365274839568,2.6938360812707435e-05,muon
28,all,0.6495682001113892,2.106679185047552,416.3879137260003,0.49389607257855006,0.0011861441129714279,muon
28,matrix,0.6495682001113892,1.6531441608991837,283.569385951957,0.49382708720047774,0.0017414682672555603,muon
28,fallback_decay,0.6495682001113892,1.27623849116338,293.7741029396714,0.007951595550944053,2.70670405300394e-05,muon
28,fallback_no_decay,0.6495682001113892,0.27645412941493785,81.6337827735092,0.002215983709858976,2.7145424780904314e-05,muon
28,fallback,0.6495682001113892,1.305837498311927,304.90539196268924,0.008254602086603183,2.7072666814673073e-05,muon
29,all,0.6129248142242432,2.5387898776065074,416.3838115696255,0.4967850009783632,0.0011930939368311475,muon
29,matrix,0.6129248142242432,1.8940217317065198,283.5634123644782,0.49671318517456975,0.0017516829164692077,muon
29,fallback_decay,0.6129248142242432,1.6517056615128836,293.77404962370446,0.008155577820232114,2.776139632033055e-05,muon
29,fallback_no_decay,0.6129248142242432,0.3605608550397417,81.63380104559349,0.002198959122872957,2.693687044714249e-05,muon
29,fallback,0.6129248142242432,1.6906021774683426,304.9053454852216,0.008446826078825596,2.7703109190766894e-05,muon
30,all,0.5919170379638672,1.6361930582609503,416.37974414907035,0.4969573282607058,0.0011935194620869632,muon
30,matrix,0.5919170379638672,1.3552362692432207,283.5574892882311,0.4968847824832236,0.0017523246652044837,muon
30,fallback_decay,0.5919170379638672,0.9006341699984477,293.77399626826514,0.008200182315002035,2.7913234047828683e-05,muon
30,fallback_no_decay,0.5919170379638672,0.17123221151478832,81.63382094924452,0.002203646663876064,2.6994285435275313e-05,muon
30,fallback,0.5919170379638672,0.916767352401381,304.9052994065534,0.008491115864153794,2.7848370889847814e-05,muon
31,all,0.591797947883606,2.6238496577827854,416.375669314549,0.49427379722834963,0.0011870861667830858,muon
31,matrix,0.591797947883606,2.4154802285598778,283.5515551641979,0.4942005248620306,0.0017428947782559363,muon
31,fallback_decay,0.591797947883606,0.934054871327301,293.77394283632555,0.008273163492719168,2.8161665438546104e-05,muon
31,fallback_no_decay,0.591797947883606,0.4214069166884919,81.63384145991694,0.001995649881090855,2.4446355156160817e-05,muon
31,fallback,0.591797947883606,1.0247157128116864,304.9052534167024,0.008510455488700892,2.7911803399038117e-05,muon
32,all,0.5894535779953003,1.9745496047404416,416.3718154742432,0.49710027831628145,0.001193885512519836,muon
32,matrix,0.5894535779953003,1.6272756850254533,283.54594772959985,0.49702669052506404,0.0017528964688257422,muon
32,fallback_decay,0.5894535779953003,1.094108005243081,293.77388954964755,0.0083102282676478,2.8287838243171637e-05,muon
32,fallback_no_decay,0.5894535779953003,0.23183541439690009,81.63385367794247,0.0020237870358049675,2.4791026573229095e-05,muon
32,fallback,0.5894535779953003,1.1184006377437272,304.90520534658015,0.008553105157000281,2.8051686252053728e-05,muon
